GmlId,OBJECTID,DATASET_EN,DATASET_TC,NAME_EN,ADDRESS_EN,NAME_TC,ADDRESS_TC,SEARCH01_EN,SEARCH01_TC,SEARCH02_EN,SEARCH02_TC,NSEARCH01_EN,NSEARCH01_TC,NSEARCH02_EN,NSEARCH02_TC,NORTHING,EASTING,LATITUDE,LONGITUDE,LASTUPDATE,Shape
BDTMSP.51,51,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,SUPERLUCK INDUSTRIAL CENTRE (PHASE 2),WORKSHOP A &amp; B 1/F SUPERLUCK INDUSTRIAL CENTRE (PHASE 2) NO.57 SHA TSUI ROAD TSUEN WAN,荃運工業中心,荃灣沙咀道 57 號荃運工業中心二期1字樓A及B室,TSUEN WAN,荃灣區,TSUEN WAN,新界,3/03/2023,3/03/2023,2940826050T20050430,2940826050T20050430,826062.8,829412.6,22.37362368,114.1102657,2025-10-02T15:06:22,POINT (829412.60000000 826062.80000000)
BDTMSP.52,52,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,SHA TIN INDUSTRIAL BUILDING,12/F UNIT B&amp;D SHA TIN INDUSTRIAL BUILDING 22-28 WO SHUI STREET FO TAN,沙田工業大廈,火炭禾穗街22-28號沙田工業大廈12字樓B及D室,NEW TERRITORIES,新界,SHA TIN,沙田區,10/01/2020,10/01/2020,3844128678T20050430,3844128678T20050430,828663.8,838438.2,22.3973682,114.1979772,2025-10-02T15:06:22,POINT (838438.20000000 828663.80000000)
BDTMSP.53,53,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,HOP HING INDUSTRIAL BUILDING,4/F UNIT C HOP HING INDUSTRIAL BUILDING 702-704 CASTLE PEAK ROAD CHEUNG SHA WAN,合興工業大廈,長沙灣青山道702-704號合興工業大廈4字樓C室,KOWLOON,九龍,SHAM SHUI PO,深水埗區,21/09/2021,21/09/2021,3302022071T20050430,3302022071T20050430,822066.3,833015.3,22.33770174,114.1453453,2025-10-02T15:06:22,POINT (833015.30000000 822066.30000000)
BDTMSP.54,54,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,HONG KONG INDUSTRIAL BUILDING,"17/F., HONG KONG INDUSTRIAL BUILDING, 444-452 DES VOEUX ROAD WEST, SAI WAN",香港工業大廈,西環德輔道西444-452號香港工業大廈17字樓,HONG KONG,港島,CENTRAL &amp; WESTERN,中西區,11/05/2021,11/05/2021,3179316460T20050430,3179316460T20050430,816453.5,831793,22.28702829,114.1334502,2025-10-02T15:06:22,POINT (831793.00000000 816453.50000000)
BDTMSP.55,55,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,VERISTRONG INDUSTRIAL CENTRE,5/F UNIT 9 VERISTRONG INDUSTRIAL CENTRE BLK B 34-36 AU PUI WAN STREET FO TAN,豐盛工業中心,火炭坳背灣街 34 - 36 號豐盛工業中心B座5字樓9室,NEW TERRITORIES,新界,SHA TIN,沙田區,7/04/2021,7/04/2021,3797428942T20050430,3797428942T20050430,828941.7,837972.7,22.39975278,114.1934423,2025-10-02T15:06:21,POINT (837972.70000000 828941.70000000)
BDTMSP.56,56,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,WAH WAI INDUSTRIAL BUILDING,WORKSHOP UNIT C ON 2/F WAH WAI INDUSTRIAL BUILDING NOS.1-7 WO HEUNG STREET FO TAN,華威工業大廈,火炭禾香街1-7號華威工業大廈2字樓C室,NEW TERRITORIES,新界,SHA TIN,沙田區,31/12/2024,31/12/2024,3838128582T20050430,3838128582T20050430,828578.5,838381.6,22.39650134,114.1973944,2025-10-02T15:06:21,POINT (838381.60000000 828578.50000000)
BDTMSP.57,57,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,HUNG FUK FACTORY BUILDING,4/F HUNG FUK FACTORY BUILDING NO.60 HUNG TO ROAD KWUN TONG,鴻福工業大廈,觀塘鴻圖道60號鴻福工業大廈4字樓,KOWLOON,九龍,KWUN TONG,觀塘區,11/06/2024,11/06/2024,4099218971T20050430,4099218971T20050430,818963.9,840987.7,22.30970348,114.2227222,2025-10-02T15:06:21,POINT (840987.70000000 818963.90000000)
BDTMSP.58,58,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,HONG KONG INDUSTRIAL BUILDING,1/F UNIT C HONG KONG INDUSTRIAL BUILDING NOS.444-452 DES VOEUX ROAD WEST SAI WAN,香港工業大廈,西環德輔道西444-452號香港工業大廈1字樓C室,HONG KONG,香港,CENTRAL &amp; WESTERN,中西區,4/07/2023,4/07/2023,3179316460T20050430,3179316460T20050430,816459,831793,22.28702829,114.1334502,2025-10-02T15:06:21,POINT (831793.00000000 816459.00000000)
BDTMSP.59,59,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,SHA TIN INDUSTRIAL BUILDING,11/F UNIT A &amp; C SHA TIN INDUSTRIAL BUILDING NOS. 22-28 WO SHUI STREET FO TAN,沙田工業大廈,火炭禾穗街22-28號沙田工業大廈11字樓A及C室,NEW TERRITORIES,新界,SHA TIN,沙田區,21/09/2023,21/09/2023,3844128678T20050430,3844128678T20050430,828677.1,838440.3,22.3973682,114.1979772,2025-10-02T15:06:21,POINT (838440.30000000 828677.10000000)
BDTMSP.60,60,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,MAI GAR INDUSTRIAL BUILDING,FACTORY UNIT C ON 5/F MAI GAR INDUSTRIAL BUILDING NO.161 HOI BUN ROAD NO.146 WAI YIP STREET KWUN TONG,美嘉工業大廈,觀塘偉業街146號美嘉工業大廈5字樓C室,NEW TERRITORIES,九龍,KWUN TONG,觀塘區,9/05/2023,9/05/2023,4064719175T20050430,4064719175T20050430,819174,840649,22.31154663,114.2193744,2025-10-02T15:06:21,POINT (840649.00000000 819174.00000000)
BDTMSP.61,61,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,WORLD WIDE GROUP CENTRE,"4/F, WORLD WIDE GROUP CENTRE, 24 ON CHUEN STREET FANLING",環球集團中心,粉嶺安樂村安全街24號環球集團中心4字樓,NEW TERRITORIES,新界,NORTH,北區,19/11/2020,19/11/2020,3313339756T20050430,3313339756T20050430,839756.4,833131.2,22.49740605,114.1464074,2025-10-02T15:06:21,POINT (833131.20000000 839756.40000000)
BDTMSP.62,62,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,LEE KA INDUSTRIAL BUILDING,9/F UNIT C &amp; D LEE KA INDUSTRIAL BUILDING 8 NG FONG STREET SAN PO KONG,利嘉工業大廈,新蒲崗五芳街8號利嘉工業大廈9字樓C及D室,KOWLOON,九龍,WONG TAI SIN,黃大仙區,16/06/2020,16/06/2020,3860122111T20050430,3860122111T20050430,822109.4,838598.8,22.33806443,114.1995214,2025-10-02T15:06:21,POINT (838598.80000000 822109.40000000)
BDTMSP.63,63,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,KAPOK INDUSTRIAL BUILDING,8/F B KAPOK INDUSTRIAL BUILDING 373 TO KWA WAN ROAD,紅棉工業大廈,土瓜灣道373號紅棉工業大廈8字樓 B室,KOWLOON,九龍,KOWLOON CITY,九龍城區,3/01/2019,3/01/2019,3786319990T20050430,3786319990T20050430,819988.7,837866.6,22.31891141,114.1923553,2025-10-02T15:06:21,POINT (837866.60000000 819988.70000000)
BDTMSP.64,64,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,HOP LUNG FACTORY BUILDING,2/F WORKSHOP A HOP LUNG FACTORY BUILDING NO. 1 MONG LUNG ST SHAU KEI WAN,合隆工廠大廈,筲箕灣望隆街一號合隆工廠大廈2字樓A室,HONG KONG,港島,EASTERN,東區,2/04/2019,2/04/2019,4167915408T20050430,4167915408T20050430,815411.8,841671,22.27752536,114.2293777,2025-10-02T15:06:20,POINT (841671.00000000 815411.80000000)
BDTMSP.65,65,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,OCEANIC INDUSTRIAL CENTRE,8/F OCEANIC INDUSTRIAL CENTRE NO.2 LEE LOK STREET HONG KONG,海灣工貿中心,鴨脷洲利樂街2號海灣工貿中心8字樓,HONG KONG,香港,SOUTHERN,南區,30/10/2024,30/10/2024,3388410957T20050430,3388410957T20050430,810935.2,833879,22.23733674,114.1537488,2025-10-02T15:06:20,POINT (833879.00000000 810935.20000000)
BDTMSP.66,66,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,HUNG FUK FACTORY BUILDING,3/F UNIT B HUNG FUK FACTORY BUILDING NO.60 HUNG TO ROAD KWUN TONG,鴻福工業大廈,觀塘鴻圖道60號鴻福工業大廈3字樓B室,KOWLOON,九龍,KWUN TONG,觀塘區,3/03/2023,3/03/2023,4099218971T20050430,4099218971T20050430,818971.1943,840989.5071,22.30970348,114.2227222,2025-10-02T15:06:20,POINT (840989.50710000 818971.19430000)
BDTMSP.67,67,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,HOP MING FACTORY BUILDING,UNIT B 12/F HOP MING FACTORY BUILDING 6-10 ON YIP STREET CHAI WAN,合明工廠大廈,柴灣安業街6-10號合明工廠大廈12字樓B室,HONG KONG,港島,EASTERN,東區,13/09/2022,13/09/2022,4339314221T20050430,4339314221T20050430,814237.6,843398.8,22.26679975,114.2460035,2025-10-02T15:06:20,POINT (843398.80000000 814237.60000000)
BDTMSP.68,68,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,YOUNG YA INDUSTRIAL BUILDING,7/F UNIT C YOUNG YA INDUSTRIAL BUILDING 381-389 SHA TSUI ROAD TSUEN WAN,榮亞工業大廈,荃灣沙咀道381-389號榮亞工業大廈7字樓C室,NEW TERRITORIES,新界,TSUEN WAN,荃灣區,14/01/2022,14/01/2022,3044625413T20050430,3044625413T20050430,825445.6,830471.1,22.36787506,114.1203467,2025-10-02T15:06:20,POINT (830471.10000000 825445.60000000)
BDTMSP.69,69,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,SANG HING INDUSTRIAL BUILDING,8/F SANG HING INDUSTRIAL BUILDING  81-83 TA CHUEN PING STREET  KWAI CHUNG,生興工業大廈,葵涌打磚坪街81-83號 生興工業大廈8字樓,NEW TERRITORIES,新界,KWAI TSING,葵青區,5/07/2021,5/07/2021,3221425471T20080627,3221425471T20080627,825470.5,832213.7,22.36840391,114.1375126,2025-10-02T15:06:20,POINT (832213.70000000 825470.50000000)
BDTMSP.70,70,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,SUPERLUCK INDUSTRIAL CENTRE,5/F UNIT B SUPERLUCK INDUSTRIAL CENTRE PHASE 2 57 SHA TSUI RD TSUEN WAN,荃運工業中心,荃灣沙咀道57號荃運工業中心2期5字樓B室,NEW TERRITORIES,新界,TSUEN WAN,荃灣區,24/02/2021,24/02/2021,2940826050T20050430,2940826050T20050430,826062.8,829412.6,22.37362368,114.1102657,2025-10-02T15:06:20,POINT (829412.60000000 826062.80000000)
BDTMSP.71,71,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,SHING KING INDUSTRIAL BUILDING,UNIT B 11/F SHING KING INDUSTRIAL BUILDING 45 KUT SHING STREET CHAI WAN,勝景工業大廈,柴灣吉勝街45號勝景工業大廈11字樓B室,HONG KONG,港島,EASTERN,東區,12/07/2018,12/07/2018,4224614093T20050430,4224614093T20050430,814092.1,842245.5,22.26564819,114.2348744,2025-10-02T15:06:20,POINT (842245.50000000 814092.10000000)
BDTMSP.72,72,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,GRANDTECH CENTRE,20/F UNIT 1 GRANDTECH CENTRE 8 ON PING STREET SHA TIN,偉達中心,沙田安平街8號偉達中心20字樓2001室,NEW TERRITORIES,新界,SHA TIN,沙田區,9/11/2020,9/11/2020,3949328020T20050430,3949328020T20050430,828023.9,839487.6,22.39142446,114.2081922,2025-10-02T15:06:20,POINT (839487.60000000 828023.90000000)
BDTMSP.73,73,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,WING LEE INDUSTRIAL BUILDING,3/F UNIT 2 WING LEE INDUSTRIAL BUILDING 54-58 TONG MI ROAD MONGKOK,永利工業大廈,旺角塘尾道54-58號永利工業大廈3字樓2室,KOWLOON,九龍,YAU TSIM MONG,油尖旺區,15/11/2018,15/11/2018,3515020210T20050430,3515020210T20050430,820211.2,835148.7,22.32089852,114.166023,2025-10-02T15:06:20,POINT (835148.70000000 820211.20000000)
BDTMSP.74,74,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,MINICO BUILDING,5/F MINICO BUILDING 18 LEE CHUNG STREET CHAI WAN,美利倉大廈,柴灣利眾街18號美利倉大廈5字樓,HONG KONG,港島,EASTERN,東區,18/12/2018,18/12/2018,4238514090T20050430,4238514090T20050430,814111.422,842484.186,22.26562061,114.236223,2025-10-02T15:06:19,POINT (842484.18600000 814111.42200000)
BDTMSP.75,75,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,TUNG CHUN INDUSTRIAL BUILDING STAGE II (BLOCK B),UNIT 3 ON 19/F OF TUNG CHUN INDUSTRIAL BUILDING STAGE II (BLOCK B) NOS.11-13 TAI YUEN STREET KWAI CHUNG,同珍工業大廈B座,葵涌大圓街11-13號同珍工業大廈B座19字樓1903室,NEW TERRITORIES,新界,KWAI TSING,葵青區,13/02/2025,13/02/2025,3204925759T20080124,3204925759T20080124,825759.6,832050,22.37100431,114.1359098,2025-10-02T15:06:19,POINT (832050.00000000 825759.60000000)
BDTMSP.76,76,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,SHATIN INDUSTRIAL BUILDING,1/F UNIT A &amp; C SHATIN INDUSTRIAL BUILDING NOS.22-28 WO SHUI STREET FO TAN,沙田工業大廈,火炭禾穗街22-28號沙田工業大廈1字樓A及C室,NEW TERRITORIES,新界,SHA TIN,沙田區,19/07/2024,19/07/2024,3844128678T20050430,3844128678T20050430,828663.8,838438.2,22.3973682,114.1979772,2025-10-02T15:06:19,POINT (838438.20000000 828663.80000000)
BDTMSP.77,77,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,CHEONG FAT FACTORY BUILDING,"FLAT D, 6/F CHEONG FAT FACTORY BUILDING 348 FUK WING STREET CHEUNG SHA WAN",昌發工廠大廈,長沙灣福榮街348號昌發工廠大廈6字樓D座,KOWLOON,九龍,SHAM SHUI PO,深水埗區,30/08/2018,30/08/2018,3427821903T20050430,3427821903T20050430,821916.6,834284.5,22.33618651,114.1575572,2025-10-02T15:06:43,POINT (834284.50000000 821916.60000000)
BDTMSP.78,78,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,TSING YI INDUSTRIAL CENTRE,WORKSHOP A2 ON 5TH FLOOR TSING YI INDUSTRIAL CENTRE PHASE I NOS.1-33 CHEUNG TAT ROAD TSING YI,青衣工業中心,青衣長達路1-33號青衣工業中心1期A座5字樓A2室,NEW TERRITORIES,新界,KWAI TSING,葵青區,21/05/2025,21/05/2025,2943523473T20130605,2943523473T20130605,823472.7,829434.1,22.35035209,114.1105389,2025-10-02T15:06:43,POINT (829434.10000000 823472.70000000)
BDTMSP.79,79,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,SHATIN INDUSTRIAL CENTRE,4/F OF BLOCK B SHATIN INDUSTRIAL CENTRE NOS.5-7 YUEN SHUN CIRCUIT SHATIN,沙田工業中心B座,沙田源順圍5-7號沙田工業中心B座4字樓,NEW TERRITORIES,新界,SHA TIN,沙田區,31/05/2024,31/05/2024,3928727253T20050430,3928727253T20050430,827253.1,839293.1,22.38449843,114.2061903,2025-10-02T15:06:43,POINT (839293.10000000 827253.10000000)
BDTMSP.80,80,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,REMEX CENTRE,10/F REMEX CENTRE NO.42 WONG CHUK HANG ROAD ABERDEEN,利美中心,香港仔黃竹坑道42號利美中心10字樓,HONG KONG,香港,SOUTHERN,南區,1/08/2023,1/08/2023,3522412201T20050430,3522412201T20050430,812173,835231.6,22.24857223,114.1667464,2025-10-02T15:06:43,POINT (835231.60000000 812173.00000000)
BDTMSP.81,81,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,OCEANIC INDUSTRIAL CENTRE,8/F OCEANIC INDUSTRIAL CENTRE 2 LEE LOK STREET AP LEI CHAU,海灣工貿中心,鴨脷洲利樂街2號海灣工貿中心8字樓,HONG KONG,港島,SOUTHERN,南區,2/03/2021,2/03/2021,3388410957T20050430,3388410957T20050430,810935.2,833879,22.23733674,114.1537488,2025-10-02T15:06:43,POINT (833879.00000000 810935.20000000)
BDTMSP.82,82,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,METROPOLITAN INDUSTRIAL AND WAREHOUSE BUILDING,14/F METROPOLITAN INDUSTRIAL AND WAREHOUSE BUILDING 216-218 TEXACO ROAD TSUEN WAN,京華工業貨倉大廈,荃灣德士古道216-218號京華工業貨倉大廈14字樓,NEW TERRITORIES,新界,TSUEN WAN,荃灣區,18/04/2018,18/04/2018,3002525056T20110323,3002525056T20110323,825056,830025,22.36464968,114.1162605,2025-10-02T15:06:43,POINT (830025.00000000 825056.00000000)
BDTMSP.83,83,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,HONG KONG INDUSTRIAL BUILDING,"UNIT H, 6/F., HONG KONG INDUSTRIAL BUILDING, 444-452 DES VOEUX ROAD WEST, SAI WAN",香港工業大廈,西環德輔道西444-452號香港工業大廈6字樓H室,HONG KONG,港島,CENTRAL &amp; WESTERN,中西區,24/04/2018,24/04/2018,3179316460T20050430,3179316460T20050430,816453.5,831793,22.28702829,114.1334502,2025-10-02T15:06:43,POINT (831793.00000000 816453.50000000)
BDTMSP.84,84,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,HONG LEONG PLAZA,"5/F, HONG LEONG PLAZA, 31 LOK YIP ROAD FANLING",豐隆廣場,粉嶺樂業路31號豐隆廣場2期5字樓全層,NEW TERRITORIES,新界,NORTH,北區,15/10/2018,15/10/2018,3299539176T20050430,3299539176T20050430,839193.9,833028.2,22.49216816,114.1450675,2025-10-02T15:06:43,POINT (833028.20000000 839193.90000000)
BDTMSP.85,85,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,KAISER ESTATE,9/F UNIT O KAISER ESTATE PHASE III 11 HOK YUEN STREET HUNG HOM,凱旋工商中心,紅磡鶴園街11號 凱旋工商中心三期9字樓O室,KOWLOON,九龍,KOWLOON CITY,九龍城區,23/07/2019,23/07/2019,3752619021T20050430,3752619021T20050430,819029.7,837515.3,22.31016104,114.1890837,2025-10-02T15:06:42,POINT (837515.30000000 819029.70000000)
BDTMSP.86,86,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,MERCANTILE INDUSTRIAL &amp; WAREHOUSE BUILDING,UNIT B ON 8/F OF BUILDING A OF MERCANTILE INDUSTRIAL &amp; WAREHOUSE BUILDING NOS.16/24 TA CHUEN PING STREET KWAI CHUNG.,有利工業貨倉大廈,葵涌打磚坪街16-24號有利工業貨倉大廈8字樓B室,NEW TERRITORIES,新界,KWAI TSING,葵青區,3/04/2025,3/04/2025,3209225298T20050430,3209225298T20050430,825310,832101.4,22.36684134,114.1363285,2025-10-02T15:06:42,POINT (832101.40000000 825310.00000000)
BDTMSP.87,87,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,CHEONG FAT FACTORY BUILDING,3/F FLAT E CHEONG FAT FACTORY BUILDING NOS.265-271 CHEUNG SHA WAN,昌發工廠大廈,長沙灣元州街265-271號昌發工廠大廈3字樓E室,KOWLOON,九龍,SHAM SHUI PO,深水埗區,20/09/2024,20/09/2024,3462521449T20050430,3462521449T20050430,821449.3,834625.4,22.332087,114.160926,2025-10-02T15:06:42,POINT (834625.40000000 821449.30000000)
BDTMSP.88,88,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,SEA VIEW ESTATE,UNIT 1306 13/F BLOCK B SEA VIEW ESTATE NOS.4/6 WATSON ROAD TIN HAU,海景大廈,天后屈臣道2-8號海景大廈 B 座13字樓1306 室,HONG KONG,香港,EASTERN,東區,10/05/2024,10/05/2024,3771216493T20050430,3771216493T20050430,816508.3,837712.4,22.28733149,114.1908866,2025-10-02T15:06:42,POINT (837712.40000000 816508.30000000)
BDTMSP.89,89,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,METROPOLITAN INDUSTRIAL AND WAREHOUSE BUILDING,19/F METROPOLITAN INDUSTRIAL AND WAREHOUSE BUILDING NO. 2 216-218 TEXACO ROAD TSUEN WAN,京華工業貨倉大廈,荃灣德士古道216-218號京華工業貨倉大廈(二期)19字樓,NEW TERRITORIES,新界,TSUEN WAN,荃灣區,23/09/2020,23/09/2020,3002525056T20110323,3002525056T20110323,825056,830025,22.36464968,114.1162605,2025-10-02T15:06:42,POINT (830025.00000000 825056.00000000)
